seq_id,scan,subset,sched_key,sched_name,family,K,abs_rel,rmse,rot_err_deg,trans_err_deg,recurrent_flops_gflops
scan4_subset_middle,scan4,subset_middle,piecewise_late_K12,Piecewise Late-Dense K=12,piecewise,12,0.008370053954422474,19.572149117787678,0.0,23.414886714065688,3469.6198560000003
scan4_subset_middle,scan4,subset_middle,piecewise_middle_K12,Piecewise Middle-Dense K=12,piecewise,12,0.007855541460836927,19.613006750742596,0.0,9.983718245658903,3469.6198560000003
scan4_subset_middle,scan4,subset_middle,piecewise_endpoints_K12,Piecewise Endpoints-Dense K=12,piecewise,12,0.00779631834787627,19.69762913386027,0.0,9.531803973014691,3469.6198560000003
scan4_subset_middle,scan4,subset_middle,random_K12_s42,Random Monotonic K=12 (seed=42),random,12,0.008219102397561073,19.551169554392498,0.0,14.370648555663315,3469.6198560000003
scan4_subset_middle,scan4,subset_middle,random_K12_s123,Random Monotonic K=12 (seed=123),random,12,0.0082292635149012,20.02945025761922,0.0,8.149537538396388,3469.6198560000003
scan4_subset_middle,scan4,subset_middle,random_K12_s999,Random Monotonic K=12 (seed=999),random,12,0.007863395847380161,19.68531608581543,0.0,15.182478170304421,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,uniform_K8,Uniform K=8,baseline,8,0.008234784084682664,16.019535223642986,0.0,30.65053195704017,2313.079904
scan4_subset_uniform,scan4,subset_uniform,uniform_K10,Uniform K=10,baseline,10,0.00752299379867812,15.600635051727295,0.0,17.055517513515483,2891.34988
scan4_subset_uniform,scan4,subset_uniform,uniform_K12,Uniform K=12,baseline,12,0.007155332947149873,15.393610636393229,0.0,16.85392421335829,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,uniform_K13,Uniform K=13,baseline,13,0.007092011083538334,15.353286107381185,0.0,12.878299055057417,3758.754844
scan4_subset_uniform,scan4,subset_uniform,uniform_K14,Uniform K=14,baseline,14,0.007002368103712797,15.30146853129069,0.0,19.484815324564703,4047.8898320000003
scan4_subset_uniform,scan4,subset_uniform,uniform_K16,Uniform K=16,baseline,16,0.007036554006238778,15.331679026285807,0.0,17.932847112619225,4626.159808
scan4_subset_uniform,scan4,subset_uniform,power_K8_g0.5,Power K=8 (gamma=0.5),power,8,0.008710175985470414,15.916595935821533,0.0,21.230264439563253,2313.079904
scan4_subset_uniform,scan4,subset_uniform,power_K8_g0.75,Power K=8 (gamma=0.75),power,8,0.008188983735938868,15.81402031580607,0.0,28.95018805951211,2313.079904
scan4_subset_uniform,scan4,subset_uniform,power_K8_g1.25,Power K=8 (gamma=1.25),power,8,0.008793210300306479,16.446118990580242,0.0,7.676224069639113,2313.079904
scan4_subset_uniform,scan4,subset_uniform,power_K8_g1.5,Power K=8 (gamma=1.5),power,8,0.009250203923632702,16.729684670766193,0.0,27.275233753824086,2313.079904
scan4_subset_uniform,scan4,subset_uniform,power_K8_g2.0,Power K=8 (gamma=2.0),power,8,0.010416987662514051,17.511603037516277,0.0,5.806664343177679,2313.079904
scan4_subset_uniform,scan4,subset_uniform,cosine_late_K8,Cosine Late-Dense K=8,cosine,8,0.009891855685661236,17.164122422536213,0.0,12.16484638036625,2313.079904
scan4_subset_uniform,scan4,subset_uniform,cosine_early_K8,Cosine Early-Dense K=8,cosine,8,0.008523365249857306,15.755478541056315,0.0,30.816309861836974,2313.079904
scan4_subset_uniform,scan4,subset_uniform,cosine_endpoints_K8,Cosine Endpoints-Dense K=8,cosine,8,0.00821514567360282,15.983059088389078,0.0,24.289982449997918,2313.079904
scan4_subset_uniform,scan4,subset_uniform,cosine_middle_K8,Cosine Middle-Dense K=8,cosine,8,0.00856048745724062,16.278192202250164,0.0,8.692162557338284,2313.079904
scan4_subset_uniform,scan4,subset_uniform,piecewise_early_K8,Piecewise Early-Dense K=8,piecewise,8,0.011664848619451126,18.42100477218628,0.0,20.232010236546696,2313.079904
scan4_subset_uniform,scan4,subset_uniform,piecewise_late_K8,Piecewise Late-Dense K=8,piecewise,8,0.008518080925568938,15.763202826182047,0.0,27.493409525986447,2313.079904
scan4_subset_uniform,scan4,subset_uniform,piecewise_middle_K8,Piecewise Middle-Dense K=8,piecewise,8,0.008669330039992929,16.358384609222412,0.0,21.044694247377336,2313.079904
scan4_subset_uniform,scan4,subset_uniform,piecewise_endpoints_K8,Piecewise Endpoints-Dense K=8,piecewise,8,0.008554244802022973,16.255059560139973,0.0,11.953693768004902,2313.079904
scan4_subset_uniform,scan4,subset_uniform,random_K8_s42,Random Monotonic K=8 (seed=42),random,8,0.008378896474217376,15.852732022603353,0.0,26.399057087094846,2313.079904
scan4_subset_uniform,scan4,subset_uniform,random_K8_s123,Random Monotonic K=8 (seed=123),random,8,0.014388323606302341,20.561782042185467,1.1944405724589888,26.8285218085977,2313.079904
scan4_subset_uniform,scan4,subset_uniform,random_K8_s999,Random Monotonic K=8 (seed=999),random,8,0.009037666876489917,16.59878126780192,0.0,27.62624236906072,2313.079904
scan4_subset_uniform,scan4,subset_uniform,power_K10_g0.5,Power K=10 (gamma=0.5),power,10,0.00783218590853115,15.325472354888916,0.0,23.22742754768744,2891.34988
scan4_subset_uniform,scan4,subset_uniform,power_K10_g0.75,Power K=10 (gamma=0.75),power,10,0.0074648702672372265,15.448014577229818,0.0,9.01152167678667,2891.34988
scan4_subset_uniform,scan4,subset_uniform,power_K10_g1.25,Power K=10 (gamma=1.25),power,10,0.007697772312288483,15.732679526011148,0.0,10.909051499253506,2891.34988
scan4_subset_uniform,scan4,subset_uniform,power_K10_g1.5,Power K=10 (gamma=1.5),power,10,0.007970408458883563,15.902124722798666,0.0,22.07087342979818,2891.34988
scan4_subset_uniform,scan4,subset_uniform,power_K10_g2.0,Power K=10 (gamma=2.0),power,10,0.00860518643942972,16.26661554972331,0.0,27.876453355936462,2891.34988
scan4_subset_uniform,scan4,subset_uniform,cosine_late_K10,Cosine Late-Dense K=10,cosine,10,0.008238642321278652,16.05161174138387,0.0,26.888222197616106,2891.34988
scan4_subset_uniform,scan4,subset_uniform,cosine_early_K10,Cosine Early-Dense K=10,cosine,10,0.007691926633318265,15.373950958251953,0.0,10.535033737611242,2891.34988
scan4_subset_uniform,scan4,subset_uniform,cosine_endpoints_K10,Cosine Endpoints-Dense K=10,cosine,10,0.007546473682547609,15.602373600006104,0.0,11.822826934407585,2891.34988
scan4_subset_uniform,scan4,subset_uniform,cosine_middle_K10,Cosine Middle-Dense K=10,cosine,10,0.007726140242690842,15.730311870574951,0.0,11.95038473700849,2891.34988
scan4_subset_uniform,scan4,subset_uniform,piecewise_early_K10,Piecewise Early-Dense K=10,piecewise,10,0.009334023421009382,16.734548727671307,0.0,4.79122402350762,2891.34988
scan4_subset_uniform,scan4,subset_uniform,piecewise_late_K10,Piecewise Late-Dense K=10,piecewise,10,0.007636978290975094,15.341410001118978,0.0,11.548983679766588,2891.34988
scan4_subset_uniform,scan4,subset_uniform,piecewise_middle_K10,Piecewise Middle-Dense K=10,piecewise,10,0.007599958141023914,15.649494806925455,0.0,12.295434937115738,2891.34988
scan4_subset_uniform,scan4,subset_uniform,piecewise_endpoints_K10,Piecewise Endpoints-Dense K=10,piecewise,10,0.007825773442164063,15.795814355214437,0.0,25.346097230973015,2891.34988
scan4_subset_uniform,scan4,subset_uniform,random_K10_s42,Random Monotonic K=10 (seed=42),random,10,0.007528328491995732,15.528950214385986,0.0,17.241913464899884,2891.34988
scan4_subset_uniform,scan4,subset_uniform,random_K10_s123,Random Monotonic K=10 (seed=123),random,10,0.008185998148595294,15.95546038945516,0.0,24.6443537683555,2891.34988
scan4_subset_uniform,scan4,subset_uniform,random_K10_s999,Random Monotonic K=10 (seed=999),random,10,0.0077652945183217525,15.77886931101481,0.0,6.522456437700854,2891.34988
scan4_subset_uniform,scan4,subset_uniform,power_K12_g0.5,Power K=12 (gamma=0.5),power,12,0.007477349601686001,15.337159315745035,0.0,25.272915845015046,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,power_K12_g0.75,Power K=12 (gamma=0.75),power,12,0.007256792780632774,15.403288046518961,0.0,9.668333211303457,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,power_K12_g1.25,Power K=12 (gamma=1.25),power,12,0.007190506827707092,15.402685483296713,0.0,22.882493861002477,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,power_K12_g1.5,Power K=12 (gamma=1.5),power,12,0.007230229132498304,15.390554110209147,0.0,5.644255349147699,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,power_K12_g2.0,Power K=12 (gamma=2.0),power,12,0.007802535779774189,15.712254842122396,0.0,6.419453182953095,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,cosine_late_K12,Cosine Late-Dense K=12,cosine,12,0.007551701196158926,15.572203159332275,0.0,26.26619653195098,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,cosine_early_K12,Cosine Early-Dense K=12,cosine,12,0.007505239996438225,15.486592610677084,0.0,18.487643706531596,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,cosine_endpoints_K12,Cosine Endpoints-Dense K=12,cosine,12,0.007176667684689164,15.387052694956461,0.0,17.113069327792243,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,cosine_middle_K12,Cosine Middle-Dense K=12,cosine,12,0.007385397407536705,15.53488286336263,0.0,9.958059377168231,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,piecewise_early_K12,Piecewise Early-Dense K=12,piecewise,12,0.008057001046836376,15.846147219340006,0.0,5.696058563168642,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,piecewise_late_K12,Piecewise Late-Dense K=12,piecewise,12,0.0074609013584752875,15.47481075922648,0.0,24.977893045318442,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,piecewise_middle_K12,Piecewise Middle-Dense K=12,piecewise,12,0.007196818245574832,15.41195789972941,0.0,24.82509680438679,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,piecewise_endpoints_K12,Piecewise Endpoints-Dense K=12,piecewise,12,0.0070678233945121365,15.32992156346639,0.0,22.351173151982493,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,random_K12_s42,Random Monotonic K=12 (seed=42),random,12,0.007438513993596037,15.506533145904541,0.0,7.356906713951591,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,random_K12_s123,Random Monotonic K=12 (seed=123),random,12,0.007133832201361656,15.26145871480306,0.0,27.783496740275364,3469.6198560000003
scan4_subset_uniform,scan4,subset_uniform,random_K12_s999,Random Monotonic K=12 (seed=999),random,12,0.007031975934902827,15.286972681681315,0.0,14.137184561195689,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,uniform_K8,Uniform K=8,baseline,8,0.016620477351049583,17.584745407104492,0.0,23.062193816868405,2313.079904
scan9_subset_middle,scan9,subset_middle,uniform_K10,Uniform K=10,baseline,10,0.010701911523938179,12.638944943745932,0.0,15.641669191309534,2891.34988
scan9_subset_middle,scan9,subset_middle,uniform_K12,Uniform K=12,baseline,12,0.008453296187023321,11.007460594177246,0.0,13.066993845345204,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,uniform_K13,Uniform K=13,baseline,13,0.00798434135504067,10.63983424504598,0.0,6.345174519990187,3758.754844
scan9_subset_middle,scan9,subset_middle,uniform_K14,Uniform K=14,baseline,14,0.007873142138123512,10.589723587036133,0.0,15.913372159928038,4047.8898320000003
scan9_subset_middle,scan9,subset_middle,uniform_K16,Uniform K=16,baseline,16,0.007746177725493908,10.47690725326538,0.0,14.493485861561048,4626.159808
scan9_subset_middle,scan9,subset_middle,power_K8_g0.5,Power K=8 (gamma=0.5),power,8,0.014188056501249472,15.154128233591715,0.0,27.48894485899898,2313.079904
scan9_subset_middle,scan9,subset_middle,power_K8_g0.75,Power K=8 (gamma=0.75),power,8,0.015352264201889435,16.347922643025715,0.0,8.933922083357155,2313.079904
scan9_subset_middle,scan9,subset_middle,power_K8_g1.25,Power K=8 (gamma=1.25),power,8,0.018194889339307945,19.052131334940594,0.0,15.589360009681485,2313.079904
scan9_subset_middle,scan9,subset_middle,power_K8_g1.5,Power K=8 (gamma=1.5),power,8,0.01951316340516011,20.235881487528484,0.0,22.40959823440376,2313.079904
scan9_subset_middle,scan9,subset_middle,power_K8_g2.0,Power K=8 (gamma=2.0),power,8,0.021718290634453297,22.31054464975993,0.0,18.09124033783668,2313.079904
scan9_subset_middle,scan9,subset_middle,cosine_late_K8,Cosine Late-Dense K=8,cosine,8,0.020607916948695976,21.210015614827473,0.0,21.124971168239785,2313.079904
scan9_subset_middle,scan9,subset_middle,cosine_early_K8,Cosine Early-Dense K=8,cosine,8,0.01350383289779226,14.588501453399658,0.0,7.250170885331077,2313.079904
scan9_subset_middle,scan9,subset_middle,cosine_endpoints_K8,Cosine Endpoints-Dense K=8,cosine,8,0.015990618461122114,16.94201946258545,0.0,18.736555116515607,2313.079904
scan9_subset_middle,scan9,subset_middle,cosine_middle_K8,Cosine Middle-Dense K=8,cosine,8,0.018203895073384047,19.028241634368896,0.0,23.50379448607895,2313.079904
scan9_subset_middle,scan9,subset_middle,piecewise_early_K8,Piecewise Early-Dense K=8,piecewise,8,0.023358610769112904,23.895153045654297,0.0,21.067695656459293,2313.079904
scan9_subset_middle,scan9,subset_middle,piecewise_late_K8,Piecewise Late-Dense K=8,piecewise,8,0.013966648373752832,14.97258472442627,0.0,24.104018010043887,2313.079904
scan9_subset_middle,scan9,subset_middle,piecewise_middle_K8,Piecewise Middle-Dense K=8,piecewise,8,0.01843418274074793,19.29312817255656,0.0,20.993043787691267,2313.079904
scan9_subset_middle,scan9,subset_middle,piecewise_endpoints_K8,Piecewise Endpoints-Dense K=8,piecewise,8,0.017730960622429848,18.51319932937622,0.0,16.05687603521559,2313.079904
scan9_subset_middle,scan9,subset_middle,random_K8_s42,Random Monotonic K=8 (seed=42),random,8,0.015228949797650179,16.12645943959554,0.0,16.76636229988316,2313.079904
scan9_subset_middle,scan9,subset_middle,random_K8_s123,Random Monotonic K=8 (seed=123),random,8,0.026198769609133404,26.552306811014812,0.0,19.20058260514418,2313.079904
scan9_subset_middle,scan9,subset_middle,random_K8_s999,Random Monotonic K=8 (seed=999),random,8,0.018519431352615356,19.42377805709839,0.0,25.82709469812045,2313.079904
scan9_subset_middle,scan9,subset_middle,power_K10_g0.5,Power K=10 (gamma=0.5),power,10,0.008998918191840252,11.10379441579183,0.0,16.22258915993699,2891.34988
scan9_subset_middle,scan9,subset_middle,power_K10_g0.75,Power K=10 (gamma=0.75),power,10,0.009725394813964764,11.79225222269694,0.0,27.048433942913125,2891.34988
scan9_subset_middle,scan9,subset_middle,power_K10_g1.25,Power K=10 (gamma=1.25),power,10,0.01194643679385384,13.60082197189331,0.0,24.508229921359614,2891.34988
scan9_subset_middle,scan9,subset_middle,power_K10_g1.5,Power K=10 (gamma=1.5),power,10,0.013276968306551376,14.751524130503336,0.0,11.512265952383821,2891.34988
scan9_subset_middle,scan9,subset_middle,power_K10_g2.0,Power K=10 (gamma=2.0),power,10,0.01622194688146313,17.23084783554077,0.0,24.022128132894156,2891.34988
scan9_subset_middle,scan9,subset_middle,cosine_late_K10,Cosine Late-Dense K=10,cosine,10,0.014716605034967264,15.963171323140463,0.0,10.606894460247112,2891.34988
scan9_subset_middle,scan9,subset_middle,cosine_early_K10,Cosine Early-Dense K=10,cosine,10,0.008635958501448235,10.921586513519287,0.0,17.452512031525668,2891.34988
scan9_subset_middle,scan9,subset_middle,cosine_endpoints_K10,Cosine Endpoints-Dense K=10,cosine,10,0.010051250457763672,12.140771865844727,0.0,25.051626760571196,2891.34988
scan9_subset_middle,scan9,subset_middle,cosine_middle_K10,Cosine Middle-Dense K=10,cosine,10,0.012123391342659792,13.784382343292236,0.0,22.0380605962691,2891.34988
scan9_subset_middle,scan9,subset_middle,piecewise_early_K10,Piecewise Early-Dense K=10,piecewise,10,0.01690054622789224,17.886528809865315,0.0,25.084684351439012,2891.34988
scan9_subset_middle,scan9,subset_middle,piecewise_late_K10,Piecewise Late-Dense K=10,piecewise,10,0.009110928668330113,11.264207522074381,0.0,8.382969320695818,2891.34988
scan9_subset_middle,scan9,subset_middle,piecewise_middle_K10,Piecewise Middle-Dense K=10,piecewise,10,0.011072856839746237,12.929202556610107,0.0,25.182037545639286,2891.34988
scan9_subset_middle,scan9,subset_middle,piecewise_endpoints_K10,Piecewise Endpoints-Dense K=10,piecewise,10,0.01243560528382659,14.010143597920736,0.0,14.461571838238065,2891.34988
scan9_subset_middle,scan9,subset_middle,random_K10_s42,Random Monotonic K=10 (seed=42),random,10,0.010015948209911585,12.020326296488443,0.0,20.616238099354973,2891.34988
scan9_subset_middle,scan9,subset_middle,random_K10_s123,Random Monotonic K=10 (seed=123),random,10,0.013673631319155296,14.89217217763265,0.0,23.91368698035001,2891.34988
scan9_subset_middle,scan9,subset_middle,random_K10_s999,Random Monotonic K=10 (seed=999),random,10,0.013005938691397509,14.425147692362467,0.0,22.200280737347228,2891.34988
scan9_subset_middle,scan9,subset_middle,power_K12_g0.5,Power K=12 (gamma=0.5),power,12,0.007719104566300909,10.192068576812744,0.0,16.744133191318564,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,power_K12_g0.75,Power K=12 (gamma=0.75),power,12,0.007938264248271784,10.561942100524902,0.0,18.835244413111415,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,power_K12_g1.25,Power K=12 (gamma=1.25),power,12,0.009157024013499418,11.584461371103922,0.0,12.476061815463765,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,power_K12_g1.5,Power K=12 (gamma=1.5),power,12,0.010074402826527754,12.287180105845133,0.0,17.12358854837905,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,power_K12_g2.0,Power K=12 (gamma=2.0),power,12,0.013485415993879238,14.942520459493002,0.0,15.067413317303997,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,cosine_late_K12,Cosine Late-Dense K=12,cosine,12,0.011651714642842611,13.487328688303629,0.0,26.89658933943193,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,cosine_early_K12,Cosine Early-Dense K=12,cosine,12,0.007618286802122991,10.238355000813803,0.0,21.469767192817766,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,cosine_endpoints_K12,Cosine Endpoints-Dense K=12,cosine,12,0.008146270178258419,10.87580426534017,0.0,20.690538426824155,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,cosine_middle_K12,Cosine Middle-Dense K=12,cosine,12,0.00899849645793438,11.3457932472229,0.0,19.104968476713513,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,piecewise_early_K12,Piecewise Early-Dense K=12,piecewise,12,0.013058409870912632,14.656970818837484,0.0,21.132816316405684,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,piecewise_late_K12,Piecewise Late-Dense K=12,piecewise,12,0.007771026498327653,10.405553340911865,0.0,20.195601272845707,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,piecewise_middle_K12,Piecewise Middle-Dense K=12,piecewise,12,0.008980415295809507,11.385409673055014,0.0,12.374088229520334,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,piecewise_endpoints_K12,Piecewise Endpoints-Dense K=12,piecewise,12,0.008739143454780182,11.255167007446289,0.0,22.46321255134572,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,random_K12_s42,Random Monotonic K=12 (seed=42),random,12,0.007607983813310663,10.25401496887207,0.0,19.04442644474941,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,random_K12_s123,Random Monotonic K=12 (seed=123),random,12,0.010459382086992264,12.482921600341797,0.0,23.35063967800282,3469.6198560000003
scan9_subset_middle,scan9,subset_middle,random_K12_s999,Random Monotonic K=12 (seed=999),random,12,0.008304808754473925,10.93324359258016,0.0,13.345236146464822,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,uniform_K8,Uniform K=8,baseline,8,0.011966117502500614,12.4212752978007,0.0,20.247550304290648,2313.079904
scan9_subset_uniform,scan9,subset_uniform,uniform_K10,Uniform K=10,baseline,10,0.007864999041582147,10.167720476786295,0.0,17.51132269057645,2891.34988
scan9_subset_uniform,scan9,subset_uniform,uniform_K12,Uniform K=12,baseline,12,0.006805015339826544,9.570566495259603,0.0,19.153846113050285,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,uniform_K13,Uniform K=13,baseline,13,0.006658850392947595,9.554560025533041,0.0,19.78189411792319,3758.754844
scan9_subset_uniform,scan9,subset_uniform,uniform_K14,Uniform K=14,baseline,14,0.006548053352162242,9.532190481821695,0.0,4.25144669541499,4047.8898320000003
scan9_subset_uniform,scan9,subset_uniform,uniform_K16,Uniform K=16,baseline,16,0.006648048292845488,9.600174029668173,0.0,2.191760747106548,4626.159808
scan9_subset_uniform,scan9,subset_uniform,power_K8_g0.5,Power K=8 (gamma=0.5),power,8,0.011499801805863777,11.859063943227133,0.0,12.55601576087062,2313.079904
scan9_subset_uniform,scan9,subset_uniform,power_K8_g0.75,Power K=8 (gamma=0.75),power,8,0.011618245858699083,12.077746391296387,0.0,21.13694482780689,2313.079904
scan9_subset_uniform,scan9,subset_uniform,power_K8_g1.25,Power K=8 (gamma=1.25),power,8,0.012596491103370985,12.952390352884928,0.0,23.782303613696715,2313.079904
scan9_subset_uniform,scan9,subset_uniform,power_K8_g1.5,Power K=8 (gamma=1.5),power,8,0.01303165111069878,13.351511160532633,0.0,28.690146073649718,2313.079904
scan9_subset_uniform,scan9,subset_uniform,power_K8_g2.0,Power K=8 (gamma=2.0),power,8,0.013956525673468908,14.282050291697184,0.0,6.113400801685679,2313.079904
scan9_subset_uniform,scan9,subset_uniform,cosine_late_K8,Cosine Late-Dense K=8,cosine,8,0.013386734916518131,13.765185038248697,0.0,24.446428573267294,2313.079904
scan9_subset_uniform,scan9,subset_uniform,cosine_early_K8,Cosine Early-Dense K=8,cosine,8,0.010428551429261764,11.238026777903238,0.0,19.03615869641557,2313.079904
scan9_subset_uniform,scan9,subset_uniform,cosine_endpoints_K8,Cosine Endpoints-Dense K=8,cosine,8,0.011069861706346273,11.884869257609049,0.0,12.27845921341171,2313.079904
scan9_subset_uniform,scan9,subset_uniform,cosine_middle_K8,Cosine Middle-Dense K=8,cosine,8,0.01348219501475493,13.362690448760986,0.0,13.376909979248735,2313.079904
scan9_subset_uniform,scan9,subset_uniform,piecewise_early_K8,Piecewise Early-Dense K=8,piecewise,8,0.015255420003086329,15.165706793467203,0.0,5.35378074396028,2313.079904
scan9_subset_uniform,scan9,subset_uniform,piecewise_late_K8,Piecewise Late-Dense K=8,piecewise,8,0.010779280525942644,11.425676504770914,0.0,26.066632740685677,2313.079904
scan9_subset_uniform,scan9,subset_uniform,piecewise_middle_K8,Piecewise Middle-Dense K=8,piecewise,8,0.013173150674750408,13.306001663208008,1.1944405724589888,21.537702673328045,2313.079904
scan9_subset_uniform,scan9,subset_uniform,piecewise_endpoints_K8,Piecewise Endpoints-Dense K=8,piecewise,8,0.01176918065175414,12.48791774113973,0.0,12.053328209814062,2313.079904
scan9_subset_uniform,scan9,subset_uniform,random_K8_s42,Random Monotonic K=8 (seed=42),random,8,0.011736124288290739,12.078591187795004,0.0,16.89677262249052,2313.079904
scan9_subset_uniform,scan9,subset_uniform,random_K8_s123,Random Monotonic K=8 (seed=123),random,8,0.017681423885126907,17.261593023935955,0.0,4.806776631052004,2313.079904
scan9_subset_uniform,scan9,subset_uniform,random_K8_s999,Random Monotonic K=8 (seed=999),random,8,0.012425888795405626,12.8254763285319,0.0,14.043576569603353,2313.079904
scan9_subset_uniform,scan9,subset_uniform,power_K10_g0.5,Power K=10 (gamma=0.5),power,10,0.0076583675884952145,9.625337680180868,0.0,13.800436171433374,2891.34988
scan9_subset_uniform,scan9,subset_uniform,power_K10_g0.75,Power K=10 (gamma=0.75),power,10,0.00763487652875483,9.80045199394226,0.0,14.797582354126606,2891.34988
scan9_subset_uniform,scan9,subset_uniform,power_K10_g1.25,Power K=10 (gamma=1.25),power,10,0.008272118167951703,10.530059496561686,0.0,6.918798797153962,2891.34988
scan9_subset_uniform,scan9,subset_uniform,power_K10_g1.5,Power K=10 (gamma=1.5),power,10,0.008649265471224984,10.86762555440267,0.0,27.312442934661973,2891.34988
scan9_subset_uniform,scan9,subset_uniform,power_K10_g2.0,Power K=10 (gamma=2.0),power,10,0.010203717198843757,12.028698921203613,0.0,26.928126563985703,2891.34988
scan9_subset_uniform,scan9,subset_uniform,cosine_late_K10,Cosine Late-Dense K=10,cosine,10,0.009441858700787028,11.446958700815836,0.0,28.0920697548312,2891.34988
scan9_subset_uniform,scan9,subset_uniform,cosine_early_K10,Cosine Early-Dense K=10,cosine,10,0.007280696105832855,9.481969436009726,0.0,22.37955948932087,2891.34988
scan9_subset_uniform,scan9,subset_uniform,cosine_endpoints_K10,Cosine Endpoints-Dense K=10,cosine,10,0.007501706248149276,9.99598741531372,0.0,12.410053906829411,2891.34988
scan9_subset_uniform,scan9,subset_uniform,cosine_middle_K10,Cosine Middle-Dense K=10,cosine,10,0.008972329553216696,10.734854221343994,0.0,27.10872010958762,2891.34988
scan9_subset_uniform,scan9,subset_uniform,piecewise_early_K10,Piecewise Early-Dense K=10,piecewise,10,0.010669512984653315,12.251946449279785,0.0,28.958990857117882,2891.34988
scan9_subset_uniform,scan9,subset_uniform,piecewise_late_K10,Piecewise Late-Dense K=10,piecewise,10,0.007528091237569849,9.647221406300863,0.0,24.792212040428016,2891.34988
scan9_subset_uniform,scan9,subset_uniform,piecewise_middle_K10,Piecewise Middle-Dense K=10,piecewise,10,0.00798549666069448,10.20628833770752,0.0,5.323317068618867,2891.34988
scan9_subset_uniform,scan9,subset_uniform,piecewise_endpoints_K10,Piecewise Endpoints-Dense K=10,piecewise,10,0.008231737728541097,10.546153545379639,0.0,5.611634081080504,2891.34988
scan9_subset_uniform,scan9,subset_uniform,random_K10_s42,Random Monotonic K=10 (seed=42),random,10,0.007680870747814576,9.850631157557169,0.0,16.0214564884489,2891.34988
scan9_subset_uniform,scan9,subset_uniform,random_K10_s123,Random Monotonic K=10 (seed=123),random,10,0.008240865776315331,10.730643590291342,0.0,27.223744123748627,2891.34988
scan9_subset_uniform,scan9,subset_uniform,random_K10_s999,Random Monotonic K=10 (seed=999),random,10,0.00859220737280945,10.761736392974854,0.0,5.573980777864006,2891.34988
scan9_subset_uniform,scan9,subset_uniform,power_K12_g0.5,Power K=12 (gamma=0.5),power,12,0.006731501314789057,9.081533511479696,0.0,14.866434396220038,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,power_K12_g0.75,Power K=12 (gamma=0.75),power,12,0.00663643943456312,9.264612992604574,0.0,17.63938607836502,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,power_K12_g1.25,Power K=12 (gamma=1.25),power,12,0.007156417239457369,9.988123893737793,0.0,24.710052655397288,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,power_K12_g1.5,Power K=12 (gamma=1.5),power,12,0.00731942771623532,10.16080649693807,0.0,26.267406222486013,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,power_K12_g2.0,Power K=12 (gamma=2.0),power,12,0.008577140280976892,11.123054345448812,0.0,13.119050292187017,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,cosine_late_K12,Cosine Late-Dense K=12,cosine,12,0.007949062002201876,10.68069076538086,0.0,5.635204779315003,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,cosine_early_K12,Cosine Early-Dense K=12,cosine,12,0.006689077087988456,9.188930749893188,0.0,8.682612316479117,3469.6198560000003
scan9_subset_uniform,scan9,subset_uniform,cosine_endpoints_K12,Cosine Endpoints-Dense K=12,cosine,12,0.006737865740433335,9.67435352007548,0.0,12.556980560664785,3469.6198560000003
